geo_boundary_type_id,geo_boundary_identifier,geo_boundary_definition_id,time_frame,index_raw,index_normalized,index_zscore,index_percentile,index_category
"4","51135","54","2020","14147","1.14","1.62","94.62","High"
"4","51137","54","2020","26531","1.00","0.55","72.47","Above Average"
"4","51139","54","2020","20050","1.08","1.11","87.10","High"
"4","51141","54","2020","13940","0.95","0.18","58.89","Above Average"
"4","51143","54","2020","50567","1.03","0.75","78.26","Above Average"
"4","51145","54","2020","19583","0.89","-0.28","39.90","Below Average"
"4","51147","54","2020","17162","0.95","0.13","56.29","Above Average"
"4","51149","54","2020","24992","0.89","-0.32","38.63","Below Average"
"4","51153","54","2020","227242","0.75","-1.35","11.14","Low"
"4","51155","54","2020","25563","0.92","-0.05","48.69","Below Average"
"4","51157","54","2020","5858","0.99","0.49","70.80","Above Average"
"4","51159","54","2020","7191","0.97","0.32","64.31","Above Average"
"4","51161","54","2020","63513","0.88","-0.37","37.09","Below Average"
"4","51163","54","2020","16481","0.92","-0.10","47.02","Below Average"
"4","51165","54","2020","48901","0.83","-0.73","24.03","Below Average"
"4","51167","54","2020","23860","1.07","1.08","85.90","High"
"4","51169","54","2020","18029","0.99","0.47","69.87","Above Average"
"4","51171","54","2020","32391","0.99","0.43","68.39","Above Average"
"4","51173","54","2020","24092","0.97","0.29","62.85","Above Average"
"4","51175","54","2020","16422","1.14","1.58","94.12","High"
"4","51177","54","2020","77587","0.85","-0.62","27.56","Below Average"
"4","51179","54","2020","76238","0.78","-1.08","15.99","Low"
"4","51181","54","2020","5160","0.95","0.15","57.62","Above Average"
"4","51183","54","2020","9854","1.01","0.63","74.85","Above Average"
"4","51185","54","2020","33390","0.97","0.29","62.85","Above Average"
"4","51187","54","2020","26643","0.92","-0.06","48.35","Below Average"
"4","51191","54","2020","42081","0.97","0.28","62.67","Above Average"
"4","51193","54","2020","14801","1.06","0.96","83.61","Above Average"
"4","51195","54","2020","31446","1.00","0.53","72.10","Above Average"
"4","51197","54","2020","22543","0.99","0.43","68.02","Above Average"
"4","51199","54","2020","37312","0.76","-1.23","13.02","Low"
"4","51510","54","2020","76374","0.63","-2.22","4.64","Very low"
"4","51515","54","2020","-9999","-9999.00","-9999.00","-9999.00",""
"4","51520","54","2020","13625","1.00","0.55","72.47","Above Average"
"4","51530","54","2020","3971","0.79","-1.04","16.64","Low"
"4","51540","54","2020","25215","0.67","-1.95","5.57","Low"
"4","51550","54","2020","153208","0.90","-0.19","43.58","Below Average"
"4","51570","54","2020","11483","0.86","-0.52","30.68","Below Average"
"4","51580","54","2020","3895","0.85","-0.58","28.58","Below Average"
"4","51590","54","2020","31680","0.97","0.28","62.67","Above Average"
"4","51595","54","2020","3917","0.93","-0.02","50.11","Below Average"
"4","51600","54","2020","12039","0.67","-1.92","5.63","Low"
"4","51610","54","2020","5693","0.59","-2.51","3.68","Very low"
"4","51620","54","2020","7353","1.17","1.79","96.57","High"
"4","51630","54","2020","15281","0.76","-1.28","12.00","Low"
"4","51640","54","2020","4869","0.93","-0.02","50.11","Below Average"
"4","51650","54","2020","102079","0.98","0.40","66.75","Above Average"
"4","51660","54","2020","23853","0.60","-2.49","3.74","Very low"
"4","51670","54","2020","15586","0.94","0.07","54.07","Above Average"
"4","51678","54","2020","3505","0.60","-2.42","3.99","Very low"
"4","51680","54","2020","51046","0.86","-0.53","30.44","Below Average"
"4","51683","54","2020","19902","0.70","-1.68","7.55","Low"
"4","51685","54","2020","10447","0.94","0.10","55.15","Above Average"
"4","51690","54","2020","10236","0.99","0.46","69.13","Above Average"
"4","51700","54","2020","120788","0.90","-0.22","42.10","Below Average"
"4","51710","54","2020","157112","0.83","-0.75","23.48","Below Average"
"4","51720","54","2020","2749","0.89","-0.28","40.21","Below Average"
"4","51730","54","2020","27156","1.08","1.16","88.25","High"
"4","51735","54","2020","7929","0.87","-0.43","34.40","Below Average"
"4","51740","54","2020","70800","0.99","0.43","68.39","Above Average"
"4","51750","54","2020","9282","0.69","-1.77","6.62","Low"
"4","51760","54","2020","142714","0.83","-0.70","25.09","Below Average"
"4","51770","54","2020","70304","0.93","-0.02","50.42","Below Average"
"4","51775","54","2020","15795","0.80","-0.94","18.99","Below Average"
"4","51790","54","2020","17871","0.94","0.05","53.26","Above Average"
"4","51800","54","2020","58860","0.92","-0.04","49.37","Below Average"
"4","51810","54","2020","252324","0.75","-1.32","11.44","Low"
"4","51820","54","2020","17149","1.06","0.96","83.42","Above Average"
"4","51830","54","2020","8789","0.75","-1.34","11.29","Low"
"4","51840","54","2020","17064","0.84","-0.67","25.92","Below Average"
"4","53001","54","2020","10073","0.84","-0.67","26.11","Below Average"
"4","53003","54","2020","15079","0.88","-0.35","37.49","Below Average"
"4","53005","54","2020","101945","0.77","-1.19","13.80","Low"
"4","53007","54","2020","41191","0.75","-1.35","11.01","Low"
"4","53009","54","2020","52364","0.89","-0.31","39.03","Below Average"
"4","53011","54","2020","254997","0.78","-1.11","15.37","Low"
"4","53013","54","2020","3079","0.96","0.21","60.13","Above Average"
"4","53015","54","2020","69644","0.89","-0.27","40.52","Below Average"
"4","53017","54","2020","23197","0.81","-0.89","20.14","Below Average"
"4","53019","54","2020","5421","0.90","-0.23","41.82","Below Average"
"4","53021","54","2020","41280","0.75","-1.36","10.89","Low"
"4","53023","54","2020","1705","0.95","0.19","59.33","Above Average"
"4","53025","54","2020","51896","0.83","-0.74","23.79","Below Average"
"4","53027","54","2020","51282","0.91","-0.11","46.71","Below Average"
"4","53029","54","2020","50695","0.80","-0.98","18.06","Below Average"
"4","53031","54","2020","21610","0.84","-0.70","25.33","Below Average"
"4","53033","54","2020","996649","0.63","-2.25","4.58","Very low"
"4","53035","54","2020","153457","0.77","-1.18","13.95","Low"
"4","53037","54","2020","23241","0.68","-1.84","6.22","Low"
"4","53039","54","2020","14287","0.88","-0.37","36.68","Below Average"
"4","53041","54","2020","51805","0.89","-0.28","40.21","Below Average"
"4","53043","54","2020","7370","0.92","-0.09","47.48","Below Average"
"4","53045","54","2020","44666","0.92","-0.07","48.13","Below Average"
"4","53047","54","2020","28423","0.91","-0.14","45.38","Below Average"
"4","53049","54","2020","17385","1.01","0.59","73.74","Above Average"
"4","53051","54","2020","10602","1.03","0.79","79.43","Above Average"
"4","53053","54","2020","480842","0.78","-1.12","15.00","Low"
"4","53055","54","2020","9883","0.74","-1.44","9.96","Low"
"4","53057","54","2020","73559","0.81","-0.92","19.30","Below Average"
"4","53059","54","2020","7762","0.88","-0.38","36.22","Below Average"
"4","53061","54","2020","412230","0.73","-1.50","9.09","Low"
"4","53063","54","2020","279465","0.76","-1.25","12.50","Low"
"4","53065","54","2020","29967","0.90","-0.20","43.15","Below Average"
"4","53067","54","2020","157476","0.78","-1.10","15.53","Low"
"4","53069","54","2020","3408","1.03","0.76","78.75","Above Average"
"4","53071","54","2020","34395","0.76","-1.25","12.50","Low"
"4","53073","54","2020","119221","0.74","-1.44","9.96","Low"
"4","53075","54","2020","22859","0.62","-2.33","4.36","Very low"
"4","53077","54","2020","142624","0.85","-0.62","27.56","Below Average"
"4","54001","54","2020","14820","1.15","1.69","95.48","High"
"4","54003","54","2020","85453","1.06","0.97","83.67","Above Average"
"4","54005","54","2020","21699","1.20","2.00","97.80","High"
"4","54007","54","2020","12527","1.10","1.29","90.78","High"
"4","54009","54","2020","22120","1.17","1.84","96.97","High"
"4","54011","54","2020","80128","1.06","0.99","84.16","Above Average"
"4","54013","54","2020","6454","1.07","1.08","85.90","High"
"4","54015","54","2020","8091","1.17","1.80","96.66","High"
"4","54017","54","2020","7627","1.14","1.57","94.03","High"
"4","54019","54","2020","42535","1.20","2.06","98.27","Very high"
"4","54021","54","2020","8101","1.15","1.69","95.48","High"
"4","54023","54","2020","11196","1.21","2.09","98.36","Very high"
"4","54025","54","2020","32415","1.15","1.68","95.24","High"
"4","54027","54","2020","21451","1.16","1.76","96.23","High"
"4","54029","54","2020","29375","1.23","2.22","98.79","Very high"
"4","54031","54","2020","12481","1.15","1.67","95.11","High"
"4","54033","54","2020","59233","1.12","1.40","91.93","High"
"4","54035","54","2020","26918","1.20","2.04","98.14","Very high"
"4","54037","54","2020","40621","0.99","0.43","68.39","Above Average"
"4","54039","54","2020","172493","1.16","1.71","95.64","High"
"4","54041","54","2020","15410","1.20","2.06","98.27","Very high"
"4","54043","54","2020","19546","1.19","1.99","97.74","High"
"4","54045","54","2020","34643","1.25","2.42","99.35","Very high"
"4","54047","54","2020","20941","1.28","2.66","99.66","Very high"
"4","54049","54","2020","47544","1.07","1.07","85.71","High"
"4","54051","54","2020","30547","1.20","2.00","97.80","High"
"4","54053","54","2020","25286","1.20","2.05","98.21","Very high"
"4","54055","54","2020","54912","1.14","1.59","94.31","High"
"4","54057","54","2020","23922","1.10","1.29","90.60","High"
"4","54059","54","2020","23252","1.17","1.82","96.85","High"
"4","54061","54","2020","68209","0.84","-0.67","26.11","Below Average"
"4","54063","54","2020","12390","1.17","1.80","96.66","High"
"4","54065","54","2020","16871","1.21","2.09","98.36","Very high"
"4","54067","54","2020","23544","1.16","1.77","96.29","High"
"4","54069","54","2020","38206","1.10","1.30","90.84","High"
"4","54071","54","2020","7026","1.18","1.85","97.09","High"
"4","54073","54","2020","6508","1.09","1.17","88.62","High"
"4","54075","54","2020","7922","1.13","1.47","92.79","High"
"4","54077","54","2020","29212","1.09","1.20","89.17","High"
"4","54079","54","2020","45310","1.07","1.04","84.97","High"
"4","54081","54","2020","70438","1.16","1.74","96.01","High"
"4","54083","54","2020","25622","1.10","1.27","90.38","High"
"4","54085","54","2020","9790","1.22","2.18","98.67","Very high"
"4","54087","54","2020","13493","1.19","1.99","97.74","High"
"4","54089","54","2020","12662","1.14","1.61","94.49","High"
"4","54091","54","2020","15064","1.13","1.53","93.54","High"
"4","54093","54","2020","6663","1.16","1.76","96.23","High"
"4","54095","54","2020","8148","1.14","1.56","93.88","High"
"4","54097","54","2020","20441","1.08","1.10","86.51","High"
"4","54099","54","2020","38470","1.20","2.01","97.96","Very high"
"4","54101","54","2020","8318","1.20","2.01","97.96","Very high"
"4","54103","54","2020","15323","1.21","2.10","98.45","Very high"
"4","54105","54","2020","5297","1.18","1.88","97.28","High"
"4","54107","54","2020","78869","1.18","1.88","97.22","High"
"4","54109","54","2020","20340","1.14","1.61","94.49","High"
"4","55001","54","2020","16382","0.96","0.22","60.66","Above Average"
"4","55003","54","2020","10209","0.85","-0.61","28.02","Below Average"
"4","55005","54","2020","34005","0.97","0.31","63.50","Above Average"
"4","55007","54","2020","10508","0.87","-0.45","33.62","Below Average"
"4","55009","54","2020","150527","0.80","-0.97","18.28","Below Average"
"4","55011","54","2020","8021","0.77","-1.16","14.20","Low"
"4","55013","54","2020","11979","0.97","0.34","64.99","Above Average"
"4","55015","54","2020","26935","0.75","-1.35","11.01","Low"
"4","55017","54","2020","36651","0.77","-1.21","13.24","Low"
"4","55019","54","2020","22126","0.92","-0.06","48.35","Below Average"
"4","55021","54","2020","40737","0.94","0.09","54.53","Above Average"
"4","55023","54","2020","12491","0.98","0.40","66.93","Above Average"
"4","55025","54","2020","236541","0.60","-2.43","3.96","Very low"
"4","55027","54","2020","56893","0.83","-0.73","24.37","Below Average"
"4","55029","54","2020","20696","0.92","-0.06","48.35","Below Average"
"4","55031","54","2020","26459","0.78","-1.15","14.54","Low"
"4","55033","54","2020","28163","0.84","-0.68","25.73","Below Average"
"4","55035","54","2020","56943","0.73","-1.46","9.59","Low"
"4","55037","54","2020","3428","0.94","0.11","55.61","Above Average"
"4","55039","54","2020","62875","0.81","-0.91","19.61","Below Average"
"4","55041","54","2020","6046","0.85","-0.58","28.58","Below Average"
"4","55043","54","2020","32106","0.82","-0.80","21.99","Below Average"
"4","55045","54","2020","22984","0.83","-0.76","23.14","Below Average"
"4","55047","54","2020","13016","0.91","-0.17","44.42","Below Average"
"4","55049","54","2020","14366","0.81","-0.86","20.66","Below Average"
"4","55051","54","2020","4163","0.86","-0.51","31.12","Below Average"
"4","55053","54","2020","12528","0.80","-0.97","18.40","Below Average"
"4","55055","54","2020","45269","0.71","-1.62","8.07","Low"
"4","55057","54","2020","18093","0.87","-0.43","34.40","Below Average"
"4","55059","54","2020","91024","0.74","-1.42","10.33","Low"
"4","55061","54","2020","12283","0.79","-1.06","16.33","Low"
"4","55063","54","2020","61921","0.69","-1.77","6.62","Low"
"4","55065","54","2020","10258","0.83","-0.73","24.03","Below Average"
"4","55067","54","2020","13862","0.90","-0.18","44.08","Below Average"
"4","55069","54","2020","19329","0.87","-0.43","34.74","Below Average"
"4","55071","54","2020","52396","0.84","-0.63","27.37","Below Average"
"4","55073","54","2020","83651","0.83","-0.75","23.48","Below Average"
"4","55075","54","2020","26915","0.83","-0.75","23.48","Below Average"
"4","55077","54","2020","12425","1.03","0.76","78.60","Above Average"
"4","55078","54","2020","2872","1.00","0.52","71.61","Above Average"
"4","55079","54","2020","556622","0.79","-1.03","17.01","Low"
"4","55081","54","2020","30512","0.93","-0.02","50.42","Below Average"
"4","55083","54","2020","28746","0.99","0.43","68.39","Above Average"
"4","55085","54","2020","26316","0.91","-0.16","44.82","Below Average"
"4","55087","54","2020","107168","0.80","-0.97","18.40","Below Average"
"4","55089","54","2020","45285","0.68","-1.83","6.31","Low"
"4","55091","54","2020","5160","0.91","-0.14","45.38","Below Average"
"4","55093","54","2020","20753","0.66","-1.98","5.41","Low"
"4","55095","54","2020","28762","0.86","-0.50","31.64","Below Average"
"4","55097","54","2020","39805","0.73","-1.45","9.77","Low"
"4","55099","54","2020","9512","0.85","-0.56","29.35","Below Average"
"4","55101","54","2020","121638","0.84","-0.70","25.33","Below Average"
"4","55103","54","2020","11453","0.85","-0.62","27.56","Below Average"
"4","55105","54","2020","102927","0.86","-0.50","31.64","Below Average"
"4","55107","54","2020","8878","0.79","-1.01","17.41","Low"
"4","55109","54","2020","43435","0.70","-1.74","7.05","Low"
"4","55111","54","2020","38118","0.80","-0.95","18.65","Below Average"
"4","55113","54","2020","12260","0.95","0.13","56.88","Above Average"
"4","55115","54","2020","29361","0.92","-0.04","49.37","Below Average"
"4","55117","54","2020","66484","0.76","-1.23","12.71","Low"
"4","55119","54","2020","12806","0.84","-0.69","25.58","Below Average"
"4","55121","54","2020","17898","0.82","-0.79","22.24","Below Average"
"4","55123","54","2020","18865","0.86","-0.50","31.64","Below Average"
"4","55125","54","2020","16615","0.95","0.13","56.29","Above Average"
"4","55127","54","2020","56962","0.73","-1.46","9.59","Low"
"4","55129","54","2020","11205","0.90","-0.25","41.29","Below Average"
"4","55131","54","2020","76525","0.76","-1.23","12.71","Low"
"4","55133","54","2020","218803","0.73","-1.46","9.59","Low"
"4","55135","54","2020","36735","0.92","-0.10","47.02","Below Average"
